"","a_log","h12","h_log","r1_log","r2_log","alpha11","alpha22","alpha12","alpha21","c_log","sigma","sigma2","strtpt","error","a_log.est","h_log.est","h12.est","r1_log.est","r2_log.est","alpha11.est","alpha12.est","alpha22.est","alpha21.est","c_log.est","sigma.est","sigma2.est","converge","BIC","logLik"
"82","-2","1e-04","-2","-2","-0.5","0.001","5e-04","0.005","0.005","-10","0.2","0.2","174098","NaN","-1.2654900466486","-1.59667858140518","0.621900095710776","-2.10445352770116","-1.61130366285495","0.00200082250161449","0.00249238469431644","0.00240524325029007","0.000906234171834271","-9.50321387452349","0.249324074654595","0.240417469848084","0","1958.50329744542","-941.569273688947"
"83","-1","-0.00035","-3","-1","-1","0.005","5e-04","0.001","0.005","-5","0.2","0.2","255935","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"84","-1","-0.00035","-3","-2","-0.5","5e-04","5e-04","0.001","5e-04","-10","0.2","0.2","102060","NaN","-1.41089410692842","-1.50966013272733","0.451976440133363","-1.9083004688123","-1.6539968588354","0.00198369226562417","0.00227130479642149","0.00248098694783745","0.000856669448884383","-9.2448354232599","0.246278564170491","0.241389444376729","0","1955.79828721174","-940.216768572107"
"85","-3","-2e-04","-2","-1","-3","0.001","0.001","0.005","5e-04","-5","0.2","0.2","207211","NaN","-2.77422218992675","-1.57051195324986","0.000520748796816443","-1.42876510952921","-1.88538770964832","0.00186443240842512","0.00183528428979305","0.00251406348463515","0.000476233501568922","-5.23767124451967","0.235210743502011","0.256288461267147","0","1886.61360014753","-905.624425040002"
"86","-2.5","-5e-04","-5","-2","-1","0.005","0.005","0.001","0.001","-10","0.2","0.2","141002","NaN","-3.06052949729772","-3.65758508731093","6.70368783008321e-05","-1.53144050083594","-1.63319379416759","0.00132405248300303","0.00103373389169319","0.00274816489338556","0.000801844502830128","-9.71250271197697","0.211363748438335","0.24242146509901","0","1840.10165514973","-882.368452541102"
"87","-1","-5e-05","-1","-1","-0.5","0.005","0.005","0.005","5e-04","-5","0.2","0.2","212495","NaN","-0.649664776058829","-0.466716706682189","0.551705485330423","-1.94628454541154","-1.66025456388192","0.00200230666723028","0.00234831790319529","0.00245988213897318","0.000850904387921671","-4.62420741015521","0.246585622316659","0.240733805505675","0","1958.06492617651","-941.350088054494"
"88","-2","-0.00035","-5","-2","-3","5e-04","0.001","5e-04","5e-04","-10","0.2","0.2","94508","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"89","-2","1e-04","-4","-2","-1","0.005","5e-04","5e-04","5e-04","-10","0.2","0.2","93798","NaN","-2.32339011331464","-2.95398233161003","0.000885943901342421","-1.07505191897723","-1.62173354509998","0.00151011352836202","0.00198927677618809","0.00327153936675054","0.000553054871161614","-10.467936965951","0.243377236152421","0.240207993954039","0","1873.91642957348","-899.27583975298"
"90","-1.5","-2e-04","-2","-0.5","-0.5","0.005","5e-04","5e-04","5e-04","-10","0.2","0.2","94464","NaN","4.70405754034206","4.93074119600995","9.18281476460798","-11.8986300036884","-1.67732814206536","-0.0330755336169152","0.0240822716777004","0.00243636075010252","0.000819310103611773","-12.3873651929081","0.260583128580791","0.241283244664109","0","2018.15035027737","-971.392800104925"
"91","-2","-5e-04","-1","-2","-0.5","5e-04","0.001","0.001","0.001","-10","0.2","0.2","135853","NaN","1.07362558817049","-1.72348388378306","0.644511875004697","-1.92812848490871","-1.66337533152878","0.00195649226757079","0.00237269492001898","0.0024650024641919","0.000846558084329337","-10.2665830559084","0.246072715729881","0.241319272027444","0","1956.99637302746","-940.815811479966"
"92","-2.5","-2e-04","-4","-0.5","-1","0.005","5e-04","5e-04","5e-04","-15","0.2","0.2","2912","NaN","-2.9902552872332","-2.33505350893412","-0.000162395129328716","-1.53865892605239","-1.37915470322165","0.00178819025803799","0.000435669878460642","0.00243893538188883","0.00117929022516407","-13.0110624411834","0.223158598952347","0.248793536575829","0","1864.130371214","-894.382810573236"
"93","-3","-5e-04","-3","-2","-1","5e-04","5e-04","0.005","0.005","-5","0.2","0.2","263676","NaN","-3.05838742093525","-2.51968719559939","3.96566041915194","-1.87429318743671","-1.62528629796266","0.00195278847806417","0.00243314298605099","0.00248078171626308","0.000878985478862028","-4.98024792916689","0.248660241016101","0.241325368311271","0","1967.08185182649","-945.858550879486"
"94","-1","-2e-04","-4","-2","-3","0.005","0.005","0.005","0.001","-15","0.2","0.2","59665","NaN","-1.47503463422158","-5.08675092422706","0.279039230002276","-1.75139598039144","-2.05856648367421","0.00188667399512186","0.00234650855557288","0.00240730498284443","0.000528592147695149","-11.2336320557378","0.247047182394257","0.244226234938382","0","1970.76037092987","-947.697810431172"
"95","-1.5","-0.00035","-2","-2","-3","5e-04","0.005","0.001","5e-04","-15","0.2","0.2","16959","NaN","-1.51741936051347","-1.0487329760869","0.495400722868353","-1.94704526258296","-3.01470573795754","0.00197589347061321","0.00229077261762874","0.00232460041838067","-0.00124238690194837","-14.7848788111959","0.246306273148225","0.255421167496012","0","2018.86546689368","-971.750358413078"
"96","-1.5","-0.00035","-2","-1","-3","5e-04","0.001","0.001","0.005","-15","0.2","0.2","74459","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"97","-1.5","-5e-04","-5","-2","-0.5","5e-04","5e-04","5e-04","0.001","-5","0.2","0.2","213379","NaN","7.06828815413653","-12.194553858432","13.4282296974326","-2.07362258844395","-1.65946571284169","0.00202431639227876","0.00240985419410243","0.0024593433995379","0.000852639724595414","-15.7176809013096","0.248492254412309","0.241332670315415","0","1966.96837325962","-945.801811596049"
"98","-3","1e-04","-4","-0.5","-0.5","5e-04","0.005","5e-04","0.001","-10","0.2","0.2","129296","NaN","-1.23624348880154","-4.9114262682907","0.69085233811764","-1.91750974576604","-1.65593601766962","0.00197001814726606","0.00235605126436871","0.00248544834837007","0.000842062388710217","-8.72733920395648","0.245258295948322","0.241043389838858","0","1955.89634203567","-940.265795984075"
